Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
CYP17A1,target,27489290,2017,P30CA006516,1999,2021,2017,2017P30CA006516,12572620,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,23129512,2013,P30CA006927,1999,2021,2013,2013P30CA006927,5316317,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7
CYP17A1,target,27628492,2016,P30CA006973,1999,2021,2016,2016P30CA006973,7984055,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,24157242,2014,P30CA006973,1999,2021,2014,2014P30CA006973,8083066,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,23775398,2013,P30CA006973,1999,2021,2013,2013P30CA006973,7708211,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,23142060,2012,P30CA006973,1999,2021,2012,2012P30CA006973,8517117,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,21577233,2011,P30CA006973,1999,2021,2011,2011P30CA006973,8810449,P30,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,29882250,2018,P30CA008748,1999,2021,2018,2018P30CA008748,13320025,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,27683182,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13442482,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,27489290,2017,P30CA008748,1999,2021,2017,2017P30CA008748,13442482,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,26965562,2016,P30CA008748,1999,2021,2016,2016P30CA008748,15856394,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8
CYP17A1,target,24647231,2014,P30CA008748,1999,2021,2014,2014P30CA008748,14112088,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,23288701,2013,P30CA008748,1999,2021,2013,2013P30CA008748,14622526,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,18437511,2008,P30CA008748,1999,2021,2008,2008P30CA008748,19075774,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,26965516,2016,P30CA014089,1999,2021,2016,2016P30CA014089,7062368,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,27826831,2017,P30CA014520,1999,2020,2017,2017P30CA014520,4664842,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,25556680,2015,P30CA014520,1999,2020,2015,2015P30CA014520,4995398,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,18281250,2008,P30CA014599,1999,2021,2008,2008P30CA014599,5909672,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,30181386,2019,P30CA015704,1999,2021,2019,2019P30CA015704,10211543,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8
CYP17A1,target,22542949,2012,P30CA015704,1999,2021,2012,2012P30CA015704,14314331,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7
CYP17A1,target,22418777,2012,P30CA015704,1999,2021,2012,2012P30CA015704,14314331,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7
CYP17A1,target,21807635,2011,P30CA015704,1999,2021,2011,2011P30CA015704,14549867,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,18519708,2008,P30CA015704,1999,2021,2008,2008P30CA015704,14017083,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,30775248,2019,P30CA016056,1999,2021,2019,2019P30CA016056,4897934,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,24771515,2014,P30CA016056,1999,2021,2014,2014P30CA016056,4749131,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,32268539,2020,P30CA016059,1999,2020,2020,2020P30CA016059,2608138,P30,CA,NCI,National Cancer Institute,National Cancer Institute,7
CYP17A1,target,18281250,2008,P30CA016087,1999,2021,2008,2008P30CA016087,3591534,P30,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,23913744,2013,P30CA016359,1999,2020,2013,2013P30CA016359,3027834,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,27748439,2016,P30CA016672,1999,2020,2016,2016P30CA016672,14501632,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10
CYP17A1,target,26414697,2016,P30CA016672,1999,2020,2016,2016P30CA016672,14501632,P30,CA,NCI,National Cancer Institute,National Cancer Institute,10
CYP17A1,target,25701170,2015,P30CA016672,1999,2020,2015,2015P30CA016672,12243623,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,25320358,2015,P30CA016672,1999,2020,2015,2015P30CA016672,12243623,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,29471436,2018,P30CA023100,1999,2021,2018,2018P30CA023100,4584828,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8
CYP17A1,target,29289429,2018,P30CA033572,1999,2021,2018,2018P30CA033572,3451937,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,12223418,2002,P30CA034196,1999,2021,2002,2002P30CA034196,4885450,P30,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,28787766,2017,P30CA046592,1999,2020,2017,2017P30CA046592,6555588,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,28977599,2017,P30CA047904,1999,2020,2017,2017P30CA047904,5746254,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,17251596,2007,P30CA051008,1999,2021,2007,2007P30CA051008,4505619,P30,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,15890676,2005,P30CA051008,1999,2021,2005,2005P30CA051008,5595302,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,27557496,2016,P30CA054174,1999,2020,2016,2016P30CA054174,2546866,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,26965516,2016,P30CA068485,1999,2020,2016,2016P30CA068485,7904390,P30,CA,NCI,National Cancer Institute,National Cancer Institute,8
CYP17A1,target,24647231,2014,P30CA069533,1999,2020,2014,2014P30CA069533,1957646,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,26965516,2016,P30CA071789,1999,2020,2016,2016P30CA071789,2440039,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,11352870,2001,P30CA071789,1999,2020,2001,2001P30CA071789,3807448,P30,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24759590,2014,P30CA072720,1999,2021,2014,2014P30CA072720,3670799,P30,CA,NCI,National Cancer Institute,National Cancer Institute,5
CYP17A1,target,22451619,2012,P30CA072720,1999,2021,2012,2012P30CA072720,4026440,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
CYP17A1,target,29180633,2017,P30CA076292,1999,2021,2017,2017P30CA076292,3532227,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
CYP17A1,target,23775398,2013,P50CA058236,1999,2020,2013,2013P50CA058236,1432940,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,21612475,2011,P50CA058236,1999,2020,2011,2011P50CA058236,2722787,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,11668516,2001,P50CA058236,1999,2020,2001,2001P50CA058236,6224572,P50,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,16103457,2005,P50CA069568,1999,2013,2005,2005P50CA069568,3987839,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12193547,2002,R01CA017393,1999,2009,2002,2002R01CA017393,872406,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11248089,2001,R01CA017393,1999,2009,2001,2001R01CA017393,877732,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,21729712,2011,R01CA027440,1999,2008,2008,2008R01CA027440,430943,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,18790763,2008,R01CA027440,1999,2008,2008,2008R01CA027440,430943,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,18723482,2008,R01CA027440,1999,2008,2008,2008R01CA027440,430943,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,15555909,2004,R01CA027440,1999,2008,2004,2004R01CA027440,573442,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12773039,2003,R01CA027440,1999,2008,2003,2003R01CA027440,777844,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,11118046,2000,R01CA027440,1999,2008,2000,2000R01CA027440,810297,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,10883671,2000,R01CA027440,1999,2008,2000,2000R01CA027440,810297,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,10659703,1999,R01CA027440,1999,2008,1999,1999R01CA027440,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10574247,1999,R01CA027440,1999,2008,1999,1999R01CA027440,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10342882,1999,R01CA027440,1999,2008,1999,1999R01CA027440,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10066888,1999,R01CA027440,1999,2008,1999,1999R01CA027440,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10036137,1999,R01CA027440,1999,2008,1999,1999R01CA027440,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10070957,1999,R01CA040356,1999,2000,1999,1999R01CA040356,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11440959,2001,R01CA040360,1999,2002,2001,2001R01CA040360,510907,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23480967,2013,R01CA040629,1999,2011,2011,2011R01CA040629,487694,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11440959,2001,R01CA042182,1999,2007,2001,2001R01CA042182,1595489,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23303523,2013,R01CA047988,1999,2014,2013,2013R01CA047988,1940302,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,20233842,2010,R01CA049248,1999,2014,2010,2010R01CA049248,448769,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12602902,2003,R01CA049449,1999,2008,2003,2003R01CA049449,2237131,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11358812,2001,R01CA049449,1999,2008,2001,2001R01CA049449,2322181,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10070957,1999,R01CA049449,1999,2008,1999,1999R01CA049449,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11221867,2001,R01CA054281,1999,2002,2001,2001R01CA054281,2920816,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11212283,2001,R01CA054281,1999,2002,2001,2001R01CA054281,2920816,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10463580,1999,R01CA054281,1999,2002,1999,1999R01CA054281,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11440959,2001,R01CA057374,1999,2001,2001,2001R01CA057374,51304,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,24097974,2013,R01CA062130,1999,2021,2013,2013R01CA062130,307983,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,26965516,2016,R01CA064277,1999,2012,2012,2012R01CA064277,604551,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12602902,2003,R01CA065725,1999,2010,2003,2003R01CA065725,787659,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,15102543,2004,R01CA068581,1999,2003,2003,2003R01CA068581,849819,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11588850,2001,R01CA068581,1999,2003,2001,2001R01CA068581,867438,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14744739,2004,R01CA069334,1999,2000,2000,2000R01CA069334,1991356,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11440959,2001,R01CA070817,1999,2005,2001,2001R01CA070817,571144,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,20233842,2010,R01CA073674,1999,2012,2010,2010R01CA073674,369552,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,16103457,2005,R01CA079596,1999,2009,2005,2005R01CA079596,522613,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12584742,2003,R01CA080205,1999,2009,2003,2003R01CA080205,1671613,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11895872,2002,R01CA082664,1999,2001,2001,2001R01CA082664,205710,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11358812,2001,R01CA082838,1999,2015,2001,2001R01CA082838,625518,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11588850,2001,R03CA083112,1999,2000,2000,2000R03CA083112,170511,R03,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12602902,2003,R29CA075016,1999,2001,2001,2001R29CA075016,217111,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,15555913,2004,R29CA079459,1999,2002,2002,2002R29CA079459,233206,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14656482,2003,R29CA079459,1999,2002,2002,2002R29CA079459,233206,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12193547,2002,R29CA079459,1999,2002,2002,2002R29CA079459,233206,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11248089,2001,R29CA079459,1999,2002,2001,2001R29CA079459,268474,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12368392,2002,T32CA009051,1999,2001,2001,2001T32CA009051,399339,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,24157242,2014,T32CA009071,1999,2020,2014,2014T32CA009071,673009,T32,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,22418777,2012,T32CA009168,1999,2020,2012,2012T32CA009168,449387,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,20503394,2010,T32CA009168,1999,2020,2010,2010T32CA009168,695489,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,29212707,2018,T32CA009582,1999,2021,2018,2018T32CA009582,383570,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12768545,2003,T32CA009582,1999,2021,2003,2003T32CA009582,621561,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12506119,2003,T32CA009582,1999,2021,2003,2003T32CA009582,621561,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,12200237,2002,T32CA009582,1999,2021,2002,2002T32CA009582,510708,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11956159,2002,T32CA009582,1999,2021,2002,2002T32CA009582,510708,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11897684,2002,T32CA009582,1999,2021,2002,2002T32CA009582,510708,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,27826831,2017,T32CA009614,1999,2014,2014,2014T32CA009614,461506,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,27826831,2017,U01CA062491,1999,2013,2013,2013U01CA062491,701394,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14566096,2003,U01CA063464,1999,2000,2000,2000U01CA063464,2004577,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11221867,2001,U01CA063464,1999,2000,2000,2000U01CA063464,2004577,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11212283,2001,U01CA063464,1999,2000,2000,2000U01CA063464,2004577,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,10463580,1999,U01CA063464,1999,2000,1999,1999U01CA063464,0,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,16850246,2007,U01CA069398,1999,2010,2007,2007U01CA069398,1040119,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA013650,1999,2013,2013,2013U10CA013650,204618,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA016116,1999,2013,2013,2013U10CA016116,264372,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA021115,1999,2013,2013,2013U10CA021115,11071485,U10,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,23913744,2013,U10CA031946,1999,2013,2013,2013U10CA031946,11633687,U10,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,23913744,2013,U10CA032291,1999,2013,2013,2013U10CA032291,527998,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA033601,1999,2013,2013,2013U10CA033601,5007601,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA035113,1999,2014,2013,2013U10CA035113,990252,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA035279,1999,2014,2013,2013U10CA035279,826608,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA035421,1999,2014,2013,2013U10CA035421,775035,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,29228205,2018,U10CA037429,1999,2014,2014,2014U10CA037429,652524,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA037447,1999,2015,2013,2013U10CA037447,3540677,U10,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,23913744,2013,U10CA041287,1999,2013,2013,2013U10CA041287,275426,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA045389,1999,2014,2013,2013U10CA045389,602353,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA045418,1999,2014,2013,2013U10CA045418,1793848,U10,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,23913744,2013,U10CA045564,1999,2014,2013,2013U10CA045564,542748,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA045808,1999,2013,2013,2013U10CA045808,2178440,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA047559,1999,2013,2013,2013U10CA047559,168433,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA047577,1999,2013,2013,2013U10CA047577,99573,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA059518,1999,2013,2013,2013U10CA059518,203775,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA074811,1999,2011,2011,2011U10CA074811,747675,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA077651,1999,2013,2013,2013U10CA077651,226208,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA077658,1999,2013,2013,2013U10CA077658,519787,U10,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,26965516,2016,P01CA087969,2000,2019,2016,2016P01CA087969,2611855,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,12602902,2003,P01CA087969,2000,2019,2003,2003P01CA087969,8333166,P01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11358812,2001,P01CA087969,2000,2019,2001,2001P01CA087969,7438641,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,26965516,2016,R01CA048998,2000,2012,2012,2012R01CA048998,1179902,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14991867,2004,R01CA088164,2000,2015,2004,2004R01CA088164,670895,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14560315,2004,R01CA088164,2000,2015,2004,2004R01CA088164,670895,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,25320358,2015,T32CA081156,2000,2011,2011,2011T32CA081156,393750,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,23913744,2013,U10CA086726,2000,2014,2013,2013U10CA086726,825609,U10,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,12368392,2002,K07CA089123,2001,2006,2002,2002K07CA089123,108617,K07,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,19887483,2009,P01CA089021,2001,2011,2009,2009P01CA089021,2841870,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,21802835,2011,P50CA092629,2001,2020,2011,2011P50CA092629,2369400,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,21612468,2011,P50CA092629,2001,2020,2011,2011P50CA092629,2369400,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11352870,2001,R01CA058598,2001,2012,2001,2001R01CA058598,1151218,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,14566096,2003,R01CA063464,2001,2005,2003,2003R01CA063464,8256522,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11221867,2001,R01CA063464,2001,2005,2001,2001R01CA063464,8124463,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,11212283,2001,R01CA063464,2001,2005,2001,2001R01CA063464,8124463,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,24001895,2013,R01CA082729,2001,2011,2011,2011R01CA082729,950974,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,18437511,2008,R01CA083918,2001,2005,2005,2005R01CA083918,452532,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,16214922,2005,R01CA087014,2001,2005,2005,2005R01CA087014,2033837,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,20673851,2010,R01CA090744,2001,2011,2010,2010R01CA090744,337648,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,19026713,2009,R01CA090744,2001,2011,2009,2009R01CA090744,1041869,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,20233842,2010,R01CA094828,2001,2011,2010,2010R01CA094828,378550,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,16214922,2005,R03CA089745,2001,2002,2002,2002R03CA089745,143684,R03,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,18281250,2008,U01CA066572,2001,2004,2004,2004U01CA066572,739404,U01,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,29744674,2018,K12CA087723,2002,2021,2018,2018K12CA087723,899049,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,16850246,2007,K22CA095011,2002,2004,2004,2004K22CA095011,262452,K22,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,24323034,2014,P01CA085859,2002,2013,2013,2013P01CA085859,2253641,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,26414697,2016,P01CA091955,2002,2019,2016,2016P01CA091955,1439436,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,29882250,2018,P50CA090381,2002,2017,2017,2017P50CA090381,2413609,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,27683182,2017,P50CA090381,2002,2017,2017,2017P50CA090381,2413609,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,27489290,2017,P50CA090381,2002,2017,2017,2017P50CA090381,2413609,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,25514466,2015,P50CA090381,2002,2017,2015,2015P50CA090381,2452287,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,25320358,2015,P50CA090381,2002,2017,2015,2015P50CA090381,2452287,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24874833,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24449822,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,21868758,2011,P50CA090381,2002,2017,2011,2011P50CA090381,2722784,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,21712345,2011,P50CA090381,2002,2017,2011,2011P50CA090381,2722784,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,19887483,2009,P50CA090381,2002,2017,2009,2009P50CA090381,3857879,P50,CA,NCI,National Cancer Institute,National Cancer Institute,3
CYP17A1,target,26965516,2016,P50CA095103,2002,2017,2016,2016P50CA095103,2226152,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,30181386,2019,P50CA097186,2002,2020,2019,2019P50CA097186,2020053,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,27683182,2017,P50CA097186,2002,2020,2017,2017P50CA097186,2330032,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,25320358,2015,P50CA097186,2002,2020,2015,2015P50CA097186,2452287,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24799061,2014,P50CA097186,2002,2020,2014,2014P50CA097186,2432258,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24449822,2014,P50CA097186,2002,2020,2014,2014P50CA097186,2432258,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,24323034,2014,P50CA097186,2002,2020,2014,2014P50CA097186,2432258,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,22279565,2012,P50CA097186,2002,2020,2012,2012P50CA097186,717703,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
CYP17A1,target,21868758,2011,P50CA097186,2002,2020,2011,2011P50CA097186,2722784,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,21807635,2011,P50CA097186,2002,2020,2011,2011P50CA097186,2722784,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,20503394,2010,P50CA097186,2002,2020,2010,2010P50CA097186,3050219,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,18519708,2008,P50CA097186,2002,2020,2008,2008P50CA097186,3210667,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
CYP17A1,target,14991867,2004,R01CA094211,2002,2005,2004,2004R01CA094211,459914,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
