Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count
(androgen receptor) AND (1980:2020 [pdat]),target,20697531,2010,R01AR048697,2002,2012,2010,2010R01AR048697,400336,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26843472,2016,R01AR048139,2003,2021,2016,2016R01AR048139,336257,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21873607,2011,F32AR055848,2008,2009,2009,2009F32AR055848,68577,F32,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23713684,2013,R01AR050023,2004,2014,2013,2013R01AR050023,353331,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21789208,2011,R01AR050496,2004,2013,2011,2011R01AR050496,498045,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21789208,2011,P50AR055081,2007,2012,2011,2011P50AR055081,1474911,P50,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,21789208,2011,R01AR057049,2009,2013,2011,2011R01AR057049,772570,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,21084444,2011,U54AR052646,2005,2020,2011,2011U54AR052646,1977000,U54,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,21084444,2011,R01AR057363,2010,2014,2011,2011R01AR057363,425566,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,23435015,2013,R01AR052190,2006,2013,2013,2013R01AR052190,348560,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23435015,2013,R01AR056666,2011,2015,2013,2013R01AR056666,367557,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,23435015,2013,R21AR063242,2013,2014,2013,2013R21AR063242,185172,R21,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26707825,2016,R01AR055309,2007,2017,2016,2016R01AR055309,372141,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26707825,2016,R01AR054593,2009,2013,2013,2013R01AR054593,371749,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,22583574,2012,R03AR054035,2007,2009,2009,2009R03AR054035,93633,R03,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26877888,2013,R15AR053857,2008,2009,2009,2009R15AR053857,291824,R15,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,25927139,2015,R01AR059130,2010,2019,2015,2015R01AR059130,453330,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,24054763,2013,R01AR060336,2011,2013,2013,2013R01AR060336,370041,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,26548488,2015,R01AR064297,2013,2017,2015,2015R01AR064297,405997,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,26548488,2015,F32AR062932,2013,2013,2013,2013F32AR062932,67079,F32,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,29432863,2018,R01AR063312,2013,2021,2018,2018R01AR063312,616841,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,31173072,2019,P30AR069620,2016,2020,2019,2019P30AR069620,746601,P30,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,31020912,2019,R01AR064793,2015,2019,2019,2019R01AR064793,546233,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2
(androgen receptor) AND (1980:2020 [pdat]),target,29967592,2018,R01AR068332,2015,2019,2018,2018R01AR068332,340428,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,33059492,2020,R01AR066629,2016,2020,2020,2020R01AR066629,270785,R01,AR,NIAMS,National Institute of Arthritis and Musculoskeletal and Skin Diseases,National Institute of Arthritis and Musculoskeletal and Skin Diseases,1
(androgen receptor) AND (1980:2020 [pdat]),target,19389811,2009,P30CA014089,1999,2021,2009,2009P30CA014089,11049205,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
(androgen receptor) AND (1980:2020 [pdat]),target,19058140,2009,P30CA014089,1999,2021,2009,2009P30CA014089,11049205,P30,CA,NCI,National Cancer Institute,National Cancer Institute,6
(androgen receptor) AND (1980:2020 [pdat]),target,19389811,2009,R01CA109147,2006,2010,2009,2009R01CA109147,346409,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,19058140,2009,R01CA109147,2006,2010,2009,2009R01CA109147,346409,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,19680443,2009,R01CA109147,2006,2010,2009,2009R01CA109147,346409,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,19638585,2009,R01CA109147,2006,2010,2009,2009R01CA109147,346409,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,18997859,2008,P30CA014089,1999,2021,2008,2008P30CA014089,9158353,P30,CA,NCI,National Cancer Institute,National Cancer Institute,3
(androgen receptor) AND (1980:2020 [pdat]),target,18997859,2008,T32CA009142,1999,2020,2008,2008T32CA009142,352333,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,17624924,2007,R01CA109147,2006,2010,2007,2007R01CA109147,370857,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,17553165,2007,R01CA109147,2006,2010,2007,2007R01CA109147,370857,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,17942943,2007,R01CA109147,2006,2010,2007,2007R01CA109147,370857,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,17553165,2007,P50CA092629,2001,2020,2007,2007P50CA092629,3872517,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,17597184,2007,P50CA092629,2001,2020,2007,2007P50CA092629,3872517,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,17404082,2007,P50CA092629,2001,2020,2007,2007P50CA092629,3872517,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,17336451,2007,P50CA092629,2001,2020,2007,2007P50CA092629,3872517,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,17868871,2008,K22CA096788,2004,2006,2006,2006K22CA096788,242885,K22,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,21730049,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21796524,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21796519,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21705451,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21303972,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,20699437,2011,P01CA077739,1999,2014,2011,2011P01CA077739,1855031,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,10232609,1999,F32CA074589,1999,1999,1999,1999F32CA074589,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10232609,1999,P50CA058204,1999,2007,1999,1999P50CA058204,0,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10537131,1999,P50CA058204,1999,2007,1999,1999P50CA058204,0,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10076995,1999,P50CA058204,1999,2007,1999,1999P50CA058204,0,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,15177002,2004,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12956285,2003,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11248024,2001,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,15051951,2003,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,14612503,2003,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12593864,2003,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12145204,2002,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12051727,2002,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11943742,2002,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11266437,2001,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11016951,2000,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10855693,2000,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10839207,2000,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10734072,2000,R01CA055639,1999,2000,2000,2000R01CA055639,711354,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12956285,2003,F32CA075732,1999,1999,1999,1999F32CA075732,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11248024,2001,F32CA075732,1999,1999,1999,1999F32CA075732,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10709768,1999,F32CA075732,1999,1999,1999,1999F32CA075732,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10318905,1999,F32CA075732,1999,1999,1999,1999F32CA075732,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10085091,1999,F32CA075732,1999,1999,1999,1999F32CA075732,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10709768,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10318905,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10085091,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10630632,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10500149,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10428808,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10400640,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10395065,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10075738,1999,R01CA055639,1999,2000,1999,1999R01CA055639,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11773638,2002,F32CA077945,1999,2000,2000,2000F32CA077945,83420,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11773638,2002,R01CA017393,1999,2009,2002,2002R01CA017393,872406,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11773638,2002,T32CA071345,1999,2020,2002,2002T32CA071345,805444,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11773638,2002,R01CA089138,2001,2008,2002,2002R01CA089138,442215,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10809237,2000,F32CA080333,1999,1999,1999,1999F32CA080333,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10809237,2000,R29CA078355,1999,2002,2000,2000R29CA078355,247825,R29,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10344732,1999,F32CA082034,1999,1999,1999,1999F32CA082034,0,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10196362,1999,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12456791,2002,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,12634308,2003,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,11711330,2001,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10706109,2000,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,10598582,1999,R01CA068615,1999,1999,1999,1999R01CA068615,0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,24009409,2012,U54CA118638,2005,2020,2012,2012U54CA118638,1337638,U54,CA,NCI,National Cancer Institute,National Cancer Institute,3
(androgen receptor) AND (1980:2020 [pdat]),target,21710544,2011,U54CA118638,2005,2020,2011,2011U54CA118638,1331181,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21645150,2011,U54CA118638,2005,2020,2011,2011U54CA118638,1331181,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,20606036,2010,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,21224358,2011,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,21169414,2011,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,20861284,2010,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,20551310,2010,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,19528467,2009,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,19463689,2009,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,18787043,2008,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,17597184,2007,P50CA058204,1999,2007,2007,2007P50CA058204,1648643,P50,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,20606036,2010,U54CA091431,2001,2010,2010,2010U54CA091431,2281710,U54,CA,NCI,National Cancer Institute,National Cancer Institute,4
(androgen receptor) AND (1980:2020 [pdat]),target,22266918,2012,U54CA091431,2001,2010,2010,2010U54CA091431,2281710,U54,CA,NCI,National Cancer Institute,National Cancer Institute,4
(androgen receptor) AND (1980:2020 [pdat]),target,20606036,2010,P30CA125123,2007,2020,2010,2010P30CA125123,4561562,P30,CA,NCI,National Cancer Institute,National Cancer Institute,4
(androgen receptor) AND (1980:2020 [pdat]),target,23901944,2013,U54CA118623,2005,2020,2013,2013U54CA118623,761221,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,23901944,2013,U54CA118948,2005,2020,2013,2013U54CA118948,1183883,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21042716,2010,U54CA118623,2005,2020,2010,2010U54CA118623,1013267,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,21042716,2010,U54CA118948,2005,2020,2010,2010U54CA118948,1404866,U54,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,28252832,2017,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,27462022,2016,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,25421658,2015,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,24921661,2014,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,24122992,2013,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,23786676,2013,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,26807321,2015,R01CA128914,2009,2013,2013,2013R01CA128914,307754,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,24004176,2013,R01CA131217,2009,2013,2013,2013R01CA131217,319261,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,21076047,2011,F31CA153908,2011,2011,2011,2011F31CA153908,35920,F31,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,18782595,2008,R01CA088184,2000,2010,2008,2008R01CA088184,344518,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,18504439,2008,R01CA088184,2000,2010,2008,2008R01CA088184,344518,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1
(androgen receptor) AND (1980:2020 [pdat]),target,24523409,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24925673,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24687926,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,25311217,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,25482560,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24874833,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24778216,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24449822,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24317252,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,23770851,2014,P50CA090381,2002,2017,2014,2014P50CA090381,2377057,P50,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24523409,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24829267,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,25311217,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24798453,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24556717,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24323034,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,25482560,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24874833,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24778216,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
(androgen receptor) AND (1980:2020 [pdat]),target,24449822,2014,P01CA163227,2013,2021,2014,2014P01CA163227,2262361,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2
