Search__ID,Source_Search_Type,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,Grant_Type_Name
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23764901.0,2013.0,R01CA121153,2007.0,2011.0,2011.0,2011R01CA121153,376643.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,20601956.0,2010.0,R01CA070196,2000.0,2012.0,2010.0,2010R01CA070196,477923.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32701507.0,2020.0,R01CA208100,2017.0,2020.0,2020.0,2020R01CA208100,470340.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32694156.0,2020.0,R01CA251245,2020.0,2021.0,2020.0,2020R01CA251245,371363.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32220959.0,2020.0,R01CA155169,2012.0,2021.0,2020.0,2020R01CA155169,380452.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32220301.0,2020.0,R01CA155169,2012.0,2021.0,2020.0,2020R01CA155169,380452.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32152485.0,2020.0,R01CA197936,2016.0,2020.0,2020.0,2020R01CA197936,571723.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32053149.0,2020.0,R01CA172382,2012.0,2021.0,2020.0,2020R01CA172382,359439.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,33083800.0,2020.0,R01CA172382,2012.0,2021.0,2020.0,2020R01CA172382,359439.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32057540.0,2020.0,R01CA172382,2012.0,2021.0,2020.0,2020R01CA172382,359439.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32053149.0,2020.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29049492.0,2018.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29939161.0,2018.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29346776.0,2018.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30262668.0,2018.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30228209.0,2019.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29850791.0,2018.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28648378.0,2017.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28389515.0,2017.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28191869.0,2017.0,R01CA168899,2013.0,2017.0,2017.0,2017R01CA168899,343044.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32053149.0,2020.0,R01CA190289,2015.0,2019.0,2019.0,2019R01CA190289,423031.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32057540.0,2020.0,R01CA190289,2015.0,2019.0,2019.0,2019R01CA190289,423031.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30228209.0,2019.0,R01CA190289,2015.0,2019.0,2019.0,2019R01CA190289,423031.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32053149.0,2020.0,R01CA236780,2020.0,2021.0,2020.0,2020R01CA236780,345480.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,33083800.0,2020.0,R01CA236780,2020.0,2021.0,2020.0,2020R01CA236780,345480.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32057540.0,2020.0,R01CA236780,2020.0,2021.0,2020.0,2020R01CA236780,345480.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31061129.0,2019.0,R01CA125612,2007.0,2017.0,2017.0,2017R01CA125612,390804.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28292441.0,2017.0,R01CA125612,2007.0,2017.0,2017.0,2017R01CA125612,390804.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32091413.0,2020.0,R01CA125612,2007.0,2017.0,2017.0,2017R01CA125612,390804.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31061129.0,2019.0,R01CA155169,2012.0,2021.0,2019.0,2019R01CA155169,361513.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30644358.0,2019.0,R01CA155169,2012.0,2021.0,2019.0,2019R01CA155169,361513.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30254080.0,2019.0,R01CA201035,2017.0,2020.0,2019.0,2019R01CA201035,314987.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31149033.0,2019.0,R01CA201035,2017.0,2020.0,2019.0,2019R01CA201035,314987.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29955787.0,2018.0,R01CA207220,2017.0,2019.0,2018.0,2018R01CA207220,282744.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29662238.0,2018.0,R01CA204999,2017.0,2021.0,2018.0,2018R01CA204999,392078.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29508246.0,2018.0,R01CA182503,2014.0,2018.0,2018.0,2018R01CA182503,439351.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31366581.0,2019.0,R01CA182503,2014.0,2018.0,2018.0,2018R01CA182503,439351.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31296553.0,2019.0,R01CA182503,2014.0,2018.0,2018.0,2018R01CA182503,439351.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29508246.0,2018.0,R01CA193837,2015.0,2021.0,2018.0,2018R01CA193837,468128.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29369701.0,2018.0,R01CA193837,2015.0,2021.0,2018.0,2018R01CA193837,468128.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29523594.0,2018.0,R01CA193837,2015.0,2021.0,2018.0,2018R01CA193837,468128.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29508246.0,2018.0,R01CA208100,2017.0,2020.0,2018.0,2018R01CA208100,483284.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29523594.0,2018.0,R01CA208100,2017.0,2020.0,2018.0,2018R01CA208100,483284.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29258679.0,2018.0,R01CA155169,2012.0,2021.0,2018.0,2018R01CA155169,386325.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29258679.0,2018.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,31409897.0,2019.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29934310.0,2018.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30820039.0,2019.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30905075.0,2019.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29900882.0,2019.0,R01CA188609,2014.0,2018.0,2018.0,2018R01CA188609,312288.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29258679.0,2018.0,R01CA166440,2014.0,2021.0,2018.0,2018R01CA166440,338994.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29786790.0,2018.0,R01CA166440,2014.0,2021.0,2018.0,2018R01CA166440,338994.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29153843.0,2017.0,R01CA208100,2017.0,2020.0,2017.0,2017R01CA208100,523242.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28292441.0,2017.0,R01CA208100,2017.0,2020.0,2017.0,2017R01CA208100,523242.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29049492.0,2018.0,R01CA172382,2012.0,2021.0,2018.0,2018R01CA172382,380000.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29939161.0,2018.0,R01CA172382,2012.0,2021.0,2018.0,2018R01CA172382,380000.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29346776.0,2018.0,R01CA172382,2012.0,2021.0,2018.0,2018R01CA172382,380000.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30262668.0,2018.0,R01CA172382,2012.0,2021.0,2018.0,2018R01CA172382,380000.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29850791.0,2018.0,R01CA172382,2012.0,2021.0,2018.0,2018R01CA172382,380000.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29049492.0,2018.0,R01CA190289,2015.0,2019.0,2018.0,2018R01CA190289,452067.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29939161.0,2018.0,R01CA190289,2015.0,2019.0,2018.0,2018R01CA190289,452067.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29346776.0,2018.0,R01CA190289,2015.0,2019.0,2018.0,2018R01CA190289,452067.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,30262668.0,2018.0,R01CA190289,2015.0,2019.0,2018.0,2018R01CA190289,452067.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29850791.0,2018.0,R01CA190289,2015.0,2019.0,2018.0,2018R01CA190289,452067.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29035540.0,2017.0,R01CA212379,2017.0,2021.0,2017.0,2017R01CA212379,663147.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29035540.0,2017.0,R01CA215700,2017.0,2021.0,2017.0,2017R01CA215700,749218.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,29035540.0,2017.0,R01CA218615,2017.0,2021.0,2017.0,2017R01CA218615,634674.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28891793.0,2017.0,R01CA193910,2015.0,2019.0,2017.0,2017R01CA193910,664910.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27728805.0,2016.0,R01CA179100,2014.0,2018.0,2016.0,2016R01CA179100,469425.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27728805.0,2016.0,R01CA193837,2015.0,2021.0,2016.0,2016R01CA193837,512382.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27325180.0,2016.0,R01CA172382,2012.0,2021.0,2016.0,2016R01CA172382,353363.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27225130.0,2016.0,R01CA172382,2012.0,2021.0,2016.0,2016R01CA172382,353363.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27325180.0,2016.0,R01CA168899,2013.0,2017.0,2016.0,2016R01CA168899,357800.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27225130.0,2016.0,R01CA168899,2013.0,2017.0,2016.0,2016R01CA168899,357800.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27325180.0,2016.0,R01CA190289,2015.0,2019.0,2016.0,2016R01CA190289,396844.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27225130.0,2016.0,R01CA190289,2015.0,2019.0,2016.0,2016R01CA190289,396844.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26939004.0,2016.0,R01CA175491,2013.0,2018.0,2016.0,2016R01CA175491,1.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26563462.0,2015.0,R01CA155169,2012.0,2021.0,2015.0,2015R01CA155169,418537.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26432404.0,2015.0,R01CA155169,2012.0,2021.0,2015.0,2015R01CA155169,418537.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,25544636.0,2015.0,R01CA155169,2012.0,2021.0,2015.0,2015R01CA155169,418537.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26563462.0,2015.0,R01CA193837,2015.0,2021.0,2015.0,2015R01CA193837,546689.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26432404.0,2015.0,R01CA193837,2015.0,2021.0,2015.0,2015R01CA193837,546689.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,25544636.0,2015.0,R01CA193837,2015.0,2021.0,2015.0,2015R01CA193837,546689.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26457646.0,2015.0,R01CA193910,2015.0,2019.0,2015.0,2015R01CA193910,705481.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26178426.0,2015.0,R01CA182503,2014.0,2018.0,2015.0,2015R01CA182503,493096.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,25544636.0,2015.0,R01CA182503,2014.0,2018.0,2015.0,2015R01CA182503,493096.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26544944.0,2015.0,R01CA182503,2014.0,2018.0,2015.0,2015R01CA182503,493096.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,26116115.0,2014.0,R01CA160816,2012.0,2015.0,2014.0,2014R01CA160816,509582.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,25453051.0,2014.0,R01CA176671,2013.0,2017.0,2014.0,2014R01CA176671,667645.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,2.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24027196.0,2013.0,R01CA155169,2012.0,2021.0,2013.0,2013R01CA155169,407285.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23817021.0,2013.0,R01CA155169,2012.0,2021.0,2013.0,2013R01CA155169,407285.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24315100.0,2013.0,R01CA155169,2012.0,2021.0,2013.0,2013R01CA155169,407285.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23580326.0,2013.0,R01CA155169,2012.0,2021.0,2013.0,2013R01CA155169,407285.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24027196.0,2013.0,R01CA169306,2013.0,2017.0,2013.0,2013R01CA169306,426243.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23945584.0,2013.0,R01CA118750,2007.0,2016.0,2013.0,2013R01CA118750,323938.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23903407.0,2013.0,R01CA160816,2012.0,2015.0,2013.0,2013R01CA160816,538663.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23724038.0,2013.0,R01CA160816,2012.0,2015.0,2013.0,2013R01CA160816,538663.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23903407.0,2013.0,R01CA176671,2013.0,2017.0,2013.0,2013R01CA176671,637645.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,10866406.0,2000.0,R01CA028824,1999.0,2016.0,2000.0,2000R01CA028824,909038.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32059012.0,2020.0,R01CA190415,2015.0,2019.0,2019.0,2019R01CA190415,342492.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,32059012.0,2020.0,R01CA225929,2019.0,2021.0,2020.0,2020R01CA225929,346736.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28235766.0,2017.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,25691773.0,2015.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24197134.0,2014.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24027197.0,2013.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24425228.0,2014.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23806491.0,2013.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23708653.0,2013.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,23257359.0,2013.0,R01CA099996,2003.0,2013.0,2013.0,2013R01CA099996,284348.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28235766.0,2017.0,R01CA176401,2014.0,2018.0,2017.0,2017R01CA176401,452571.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27669432.0,2017.0,R01CA176401,2014.0,2018.0,2017.0,2017R01CA176401,452571.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28235766.0,2017.0,R01CA182569,2015.0,2019.0,2017.0,2017R01CA182569,517874.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,28591577.0,2017.0,R01CA182569,2015.0,2019.0,2017.0,2017R01CA182569,517874.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27450452.0,2016.0,R01CA039481,1999.0,2020.0,2016.0,2016R01CA039481,415489.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27450452.0,2016.0,R01CA078810,1999.0,2017.0,2016.0,2016R01CA078810,415923.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27450452.0,2016.0,R01CA089720,2001.0,2014.0,2014.0,2014R01CA089720,360915.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27232975.0,2017.0,R01CA089720,2001.0,2014.0,2014.0,2014R01CA089720,360915.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,24385215.0,2014.0,R01CA089720,2001.0,2014.0,2014.0,2014R01CA089720,360915.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
(androgen receptor) AND (1980:2020 [pdat]),target,Target_Only,27450452.0,2016.0,R01CA109874,2005.0,2015.0,2015.0,2015R01CA109874,293191.0,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1.0,Research Projects
